status_code,response_time_ms,request_size,response_size,hour,body_len,body_special,body_sql_hits,is_error,is_login,ip_req_10s,ip_fail_10s,ip_fail_ratio_10s,ip_login_10s,ip_uniq_ep_10s,ip_distinct_users_10s,method_enc,endpoint_norm_enc,country_enc,device_enc,label,label_binary
-0.44018069715577496,-0.11029024129136981,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,-0.3484464441988627,1,1,6,1,normal,0
-0.44018069715577496,-0.10979350203566524,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.07917694651265708,0.4171853114806791,-0.3484464441988627,1,1,3,1,normal,0
2.258261512385465,2.3293949391761752,1.8800496988093234,-0.25663295295157007,-2.825054006929972,1.8180184033596452,1.621629289810772,-0.4908983158487093,2.271727902622011,2.1040445083420938,-0.6306338511763576,0.07056409989121751,2.7570177517829255,-0.07917694651265708,-1.1498150151749544,-0.3484464441988627,1,2,8,0,normal,0
-0.44018069715577496,2.1767966398237237,1.9855059386867158,-0.2503224109984811,-2.825054006929972,1.928048921375658,1.621629289810772,-0.4908983158487093,-0.4401935631665251,2.1040445083420938,-0.5554069593118613,0.07056409989121751,1.140223623301145,0.45486237621391384,-1.1498150151749544,-0.3484464441988627,1,2,2,2,normal,0
-0.44018069715577496,-0.48165250885612465,-0.5454438183706992,-0.25514811955084327,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,0.07056409989121751,0.6012922471405513,0.45486237621391384,-0.3663148518471377,0.5194221805463145,0,6,5,1,normal,0
-0.44018069715577496,-0.4499605443421715,-0.5454438183706992,-0.25579773416366125,-2.825054006929972,-0.32757669795260824,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,0.07056409989121751,0.33182655906025466,0.45486237621391384,0.4171853114806791,0.5194221805463145,0,5,2,2,normal,0
-0.44018069715577496,-0.162745906693775,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.32972628371837254,0.07056409989121751,0.17014714621207663,0.45486237621391384,1.2006854748084959,0.5194221805463145,1,1,8,0,normal,0
-0.44018069715577496,-0.297461592840861,-0.5454438183706992,3.7831347199883685,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.25449939185387627,0.07056409989121751,0.062360870979957864,0.45486237621391384,1.9841856381363128,0.5194221805463145,0,0,4,2,normal,0
-0.44018069715577496,-0.1585732969458564,-0.5454438183706992,3.7831347199883685,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.17927249998938002,0.07056409989121751,-0.014629325614412634,0.45486237621391384,1.9841856381363128,0.5194221805463145,0,0,0,1,normal,0
-0.44018069715577496,-0.45761032888002223,-0.5454438183706992,-0.25640094773270655,-2.825054006929972,0.0025148560954307234,-0.0732780002530633,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.10404560812488375,0.07056409989121751,-0.07237197306019048,0.45486237621391384,1.9841856381363128,0.5194221805463145,0,5,3,0,normal,0
-0.44018069715577496,-0.4316805397322424,1.1418560196675773,-0.25612254147007024,-2.825054006929972,1.0478047772475543,0.49169109643488185,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.028818716260387497,0.07056409989121751,-0.1172829210735733,0.45486237621391384,1.9841856381363128,0.5194221805463145,1,1,1,1,normal,0
-0.44018069715577496,-0.4215470589158687,-0.5454438183706992,-0.25579773416366125,-2.825054006929972,-0.32757669795260824,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,5,0,2,normal,0
-0.44018069715577496,-0.4732079415091465,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,3,2,1,normal,0
-0.44018069715577496,-0.4472781523613667,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,3,0,1,normal,0
-0.44018069715577496,-0.5042044710651132,-0.5454438183706992,-0.2549161143319797,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,4,7,2,normal,0
-0.44018069715577496,-0.4962566429738397,-0.5454438183706992,-0.25640094773270655,-2.825054006929972,0.0025148560954307234,-0.0732780002530633,1.8873488899876638,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,0.4171853114806791,-0.3484464441988627,0,5,5,2,normal,0
-0.44018069715577496,-0.39889574885573914,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,0.4171853114806791,-0.3484464441988627,0,3,3,1,normal,0
-0.44018069715577496,-0.41061879529036766,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.32972628371837254,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,0.4171853114806791,-0.3484464441988627,0,3,7,2,normal,0
-0.44018069715577496,-0.4876133799245798,-0.5454438183706992,-0.2563545466889338,-2.825054006929972,0.05753011510343722,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,5,1,1,normal,0
-0.44018069715577496,-0.48940164124511626,-0.5454438183706992,-0.24289824399484705,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.5554069593118613,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,3,2,1,normal,0
-0.44018069715577496,-0.4265144514729146,-0.5454438183706992,-0.2559833383387521,-2.825054006929972,-0.10751566192058226,-0.3557625485970359,0.6982252870694773,-0.4401935631665251,-0.4752751170591737,-0.4801800674473651,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-0.3663148518471377,-0.3484464441988627,0,5,3,1,normal,0
-0.44018069715577496,-0.4215470589158687,-0.5454438183706992,-0.2546841091131162,-2.825054006929972,-0.7126835110086537,-0.6382470969410085,-0.4908983158487093,-0.4401935631665251,-0.4752751170591737,-0.4049531755828688,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,0.4171853114806791,-0.3484464441988627,0,4,0,0,normal,0
-0.44018069715577496,-0.5119536034541049,-0.5454438183706992,-0.25640094773270655,-2.825054006929972,0.0025148560954307234,-0.0732780002530633,1.8873488899876638,-0.4401935631665251,-0.4752751170591737,-0.6306338511763576,-0.3955266280475659,-0.4765705051806356,-0.613216269239228,-1.1498150151749544,-0.3484464441988627,0,5,4,2,normal,0
